timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
179,1,0,4154405661.6915345,3877958000.0,1.0,925720200.7321051,1350300.0139906483,0.0014204988410537133,73721.088,3926940.6392694064,5103357.97419044,702922374.429222,536576.308794514,32645531.671300225,0,0,9967354468.3287,3825380200.7321053,399660000,39966,54398.82377530507,58169.37,107.41177530507005,3877.9579999999996,49.45649371299266,395.0,18614.1984,2739.72602739726,25790464.65896748
180,1,0,4210645928.3366838,3916668000.0,1.0,925200233.8499614,1351058.8889482473,0.0014516978223405308,74456.7936,3926940.6392694064,5177814.7677904405,706849315.0684913,541364.3150131066,33186895.986313332,0,0,9966813104.013687,3828840233.8499613,403640000,40364,54941.94952605236,58750.020000000004,108.597526052355,3916.6679999999997,49.455850734307475,398.0,18800.0064,2739.72602739726,25806524.939340085
181,1,0,4267647547.5915413,3955672000.0,1.0,924676232.5548484,1351824.515426638,0.0014524992977606704,75200.0256,3926940.6392694064,5253014.793390441,710776255.7077607,546141.9599822903,33733037.94629562,0,0,9966266962.053705,3832296232.5548487,407620000,40762,55489.21277738446,59335.08,109.8047773844601,3955.672,49.455164109974085,398.0,18987.2256,2739.72602739726,25822772.43891269
182,1,0,4325420826.267061,3994676000.0,1.0,924148219.0140185,1352596.8824931814,0.0014788092713958626,75948.9024,3926940.6392694064,5328963.695790441,714703196.34703,550903.0824992951,34283941.028794914,0,0,9965716058.971205,3835748219.0140185,411600000,41160,56036.4878940148,59920.14,111.02389401480042,3994.676,49.45447823058534,398.0,19174.4448,2739.72602739726,25839207.157685295
183,1,0,4383976210.702651,4033680000.0,1.0,923616209.8514684,1353375.987414736,0.0014898762027613682,76697.7792,3926940.6392694064,5405661.4749904405,718630136.9862994,555647.5810194585,34839588.609814376,0,0,9965160411.390186,3839196209.8514686,415580000,41558,56583.766678438435,60505.200000000004,112.24667843842703,4033.68,49.453785686738726,398.0,19361.664,2739.72602739726,25855829.0956579
184,1,0,4443324288.655038,4072684000.0,1.0,923080221.7915163,1354161.8274238224,0.001528690166901592,77446.656,3926940.6392694064,5483108.130990441,722557077.6255687,560375.3552214628,35399963.96503584,0,0,9964600036.034964,3842640221.7915163,419560000,41956,57131.04916699379,61090.26000000001,113.47316699378234,4072.6839999999997,49.45308647606335,398.0,19548.8832,2739.72602739726,25872638.252830505
185,1,0,4503475791.212706,4111688000.0,1.0,922540271.6575743,1354954.3997185612,0.0015337685760648775,78195.53280000002,3926940.6392694064,5561303.663790441,726484018.2648381,565086.3060112728,35965050.271047115,0,0,9964034949.728952,3846080271.657574,423540000,42354,57678.33539608638,61675.32000000001,114.70339608638079,4111.688,49.452380595952434,398.0,19736.1024,2739.72602739726,25889634.62920311
186,1,0,4564441594.736247,4150692000.0,1.0,921996376.3709178,1355753.7014626118,0.0015332933261369328,78944.40960000001,3926940.6392694064,5640248.073390441,730410958.9041075,569780.3355259156,36534830.60657303,0,0,9963465169.393427,3849516376.370918,427520000,42752,58225.625402189246,62260.380000000005,115.93740218924317,4150.692,49.451668043572525,398.0,19923.321600000003,2739.72602739726,25906818.224775717
187,1,0,4626232722.824989,4189696000.0,1.0,921448552.94945,1356559.7297851103,0.0015694937507443856,79693.28640000001,3926940.6392694064,5719941.359790441,734337899.5433768,574457.3471370988,37109287.95371013,0,0,9962890712.04629,3852948552.94945,431500000,43150,58772.91922184333,62845.44000000001,117.17522184332785,4189.696,49.45094881587209,398.0,20110.540800000002,2739.72602739726,25924189.039548323
188,1,0,4688860348.310232,4228700000.0,1.0,920896818.5064647,1357372.4817806087,0.0015861217770117735,80442.16320000001,3926940.6392694064,5800383.522990441,738264840.1826462,579117.2454546727,37688405.19916481,0,0,9962311594.800835,3856376818.506465,435480000,43548,59320.21689165796,63430.5,118.41689165795817,4228.7,49.45022290958975,398.0,20297.76,2739.72602739726,25941747.07352093
