timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
11,1,0,1492049170.0735826,1590932000.0,0.93784597334995,528079121.21913886,2367069.5351753603,0.004894613639154344,376712.3287671233,3515981.735159817,4143835.6164383553,38675799.08675799,67026.43145199954,640513.4840574763,0,0,9999359486.515942,5642179121.219139,164100000,16410,22490.456663738973,22380.73755110374,1700.6511126352334,1590.932,48.382603412346306,176.0,7161.836016353197,2739.72602739726,25041356.65053266
12,1,0,1521890153.4750543,1608180000.0,0.9463431664832632,530072914.4801105,2358166.1425315146,0.0049284277751400745,376712.3287671233,3515981.735159817,4520547.945205479,42191780.8219178,68900.80295524215,709414.2870127184,0,0,9999290585.712988,5646002914.48011,165930000,16593,22907.549411699885,22828.352302125815,1687.3771095740713,1608.1799999999998,48.76778120908741,183.0,7305.072736680261,2739.72602739726,25045921.997241944
13,1,0,1552327956.5445554,1626114000.0,0.9546243108075789,531994802.1560692,2349647.01710242,0.004898496559882039,376712.3287671233,3515981.735159817,4897260.273972603,45707762.55707762,70806.38796825561,780220.674980974,0,0,9999219779.32502,5649824802.156069,167830000,16783,23333.51716673825,23284.919348168332,1674.7118185699198,1626.114,49.142586945018664,190.0,7451.174191413866,2739.72602739726,25050633.445405964
14,1,0,1583074457.935422,1644734000.0,0.9625109336436298,533834766.8832936,2341548.5044144266,0.004982193808011207,376712.3287671233,3515981.735159817,5273972.602739726,49223744.29223743,72729.33670253519,852950.0116835092,0,0,9999147049.988316,5653644766.883293,169810000,16981,23764.020661456998,23746.11686903133,1662.6377924256672,1644.734,49.49785047712867,198.0,7598.757398090026,2739.72602739726,25055492.47677666
15,1,0,1613918210.107272,1664138000.0,0.9698223405193992,535612804.78925264,2333775.4228856377,0.0049295889585446945,376712.3287671233,3515981.735159817,5650684.93150685,52739726.027397245,74656.15796795556,927606.1696514648,0,0,9999072393.830349,5657462804.789252,171850000,17185,24195.835517651718,24208.77315160908,1651.2003660426371,1664.138,49.82412447774987,204.0,7746.807408514906,2739.72602739726,25060499.55815778
16,1,0,1644890574.4723916,1684130000.0,0.9767004770845431,537318906.2050159,2326365.1912576826,0.004915038245083967,376712.3287671233,3515981.735159817,6027397.260273973,56255707.76255706,76592.64816367526,1004198.81781514,0,0,9998995801.182184,5661278906.205016,173960000,17396,24629.48826078548,24673.358617085876,1640.2596436996052,1684.1299999999999,50.128997244614624,211.0,7895.47475746748,2739.72602739726,25065655.30688785
17,1,0,1676014288.6644232,1704808000.0,0.9831102908154017,538963064.2528291,2319268.3931558295,0.004954263848796911,376712.3287671233,3515981.735159817,6404109.589041097,59771689.497716874,78536.01611392175,1082734.8339290617,0,0,9998917265.16607,5665093064.252829,176130000,17613,25065.269803935487,25140.21432996635,1629.8634739691374,1704.808,50.41050141306182,217.0,8044.868585589232,2739.72602739726,25070960.449446045
18,1,0,1707314728.3887165,1726074000.0,0.9891318265547806,540555269.0317132,2312436.9913905445,0.004992203701540351,376712.3287671233,3515981.735159817,6780821.917808221,63287671.23287669,80489.28504289343,1163224.118971955,0,0,9998836775.881027,5668905269.0317135,178350000,17835,25503.58492291177,25609.72092583075,1619.9379970810212,1726.0739999999998,50.67288413855249,222.0,8195.11069626584,2739.72602739726,25076415.834114917
19,1,0,1738812689.392072,1747830000.0,0.9948408537398213,542085507.5708201,2305909.2754600104,0.004962532550766169,376712.3287671233,3515981.735159817,7157534.246575344,66803652.9680365,82455.52482021203,1245679.643792167,0,0,9998754320.356207,5672715507.57082,180630000,18063,25944.772655499713,26082.190340881083,1610.4123146186287,1747.83,50.92016302204887,228.0,8346.300909081947,2739.72602739726,25082022.408996604
20,1,0,1770524627.4185445,1770174000.0,1.0,543573786.6793764,2299595.80581708,0.0050035132856677675,376712.3287671233,3515981.735159817,7534246.575342468,70319634.70319632,84414.95537077678,1330094.599162944,0,0,9998669905.400837,5676523786.679377,182950000,18295,26383.772316554998,26552.61,1601.3363165549945,1770.174,51.139961082374285,232.0,8496.835200000001,2739.72602739726,25087779.51816921
21,1,0,1802482596.943449,1792910000.0,1.0,545070515.0163246,2293281.2646498876,0.005022919953843502,376712.3287671233,3515981.735159817,7910958.904109592,73835616.43835613,85965.72697877408,1416060.326141718,0,0,9998583939.673859,5680330515.016325,185260000,18526,26693.322583915404,26893.65,1592.5825839154022,1792.9099999999999,51.095237165647625,231.0,8605.968,2739.72602739726,25093645.760141812
22,1,0,1835017407.818278,1815548000.0,1.0,546575681.4950497,2286965.999989013,0.004987340992104722,376712.3287671233,3515981.735159817,8287671.232876715,77351598.17351595,87527.58520195933,1503587.9113436774,0,0,9998496412.088655,5684135681.495049,187560000,18756,27001.52334695662,27233.220000000005,1583.8513469566115,1815.548,51.05207415912084,230.0,8714.630400000002,2739.72602739726,25099620.664514415
23,1,0,1868139472.0293977,1838088000.0,1.0,548079274.9385867,2280691.967672136,0.005017282290286411,376712.3287671233,3515981.735159817,8664383.561643839,80867579.90867576,89100.62039007054,1592688.531733748,0,0,9998407311.468266,5687939274.938587,189860000,18986,27308.37509727038,27571.32,1575.143097270377,1838.088,51.01040523062449,230.0,8822.822400000001,2739.72602739726,25105703.76088702
24,1,0,1901859389.4995282,1860628000.0,1.0,549591282.5897286,2274417.4436499053,0.005033439129310374,376712.3287671233,3515981.735159817,9041095.890410962,84383561.64383557,90686.41278516913,1683374.9445189172,0,0,9998316625.055481,5691741282.589728,192150000,19215,27615.30745846546,27909.420000000006,1566.5154584654558,1860.628,50.97004618670318,229.0,8931.0144,2739.72602739726,25111895.049259625
25,1,0,1936187951.4799945,1883070000.0,1.0,551111693.137083,2268142.7659149296,0.004999183791511683,376712.3287671233,3515981.735159817,9417808.219178084,87899543.37899539,92283.51657260973,1775658.461091527,0,0,9998224341.538908,5695541693.137083,194430000,19443,27920.89082336146,28246.050000000003,1557.9108233614568,1883.07,50.93106427247055,228.0,9038.736,2739.72602739726,25118194.05923223
26,1,0,1971136144.0042083,1905414000.0,1.0,552640495.17952,2261868.2686181962,0.005010542050542692,376712.3287671233,3515981.735159817,9794520.547945207,91415525.1141552,93892.02149011013,1869550.482581637,0,0,9998130449.517418,5699340495.17952,196700000,19670,28225.125659256144,28581.210000000006,1549.3296592561392,1905.414,50.89340260451112,227.0,9145.987200000001,2739.72602739726,25124600.320404835
27,1,0,2006715151.403484,1927660000.0,1.0,554177677.226509,2255594.2820646884,0.005064990454424203,376712.3287671233,3515981.735159817,10171232.87671233,94931506.84931502,95512.0169381498,1965062.4995197868,0,0,9998034937.50048,5703137677.226509,198960000,19896,28528.01242311281,28914.9,1540.7724231128072,1927.6599999999999,50.85700731982481,226.0,9252.768,2739.72602739726,25131113.36237744
28,1,0,2042936359.8863168,1949808000.0,1.0,555723227.6984637,2249321.1327100703,0.005011677426591561,376712.3287671233,3515981.735159817,10547945.205479452,98447488.58447483,97143.59197237717,2062206.091492164,0,0,9997937793.908508,5706933227.698463,201210000,20121,28829.551561626806,29247.120000000003,1532.239561626804,1949.808,50.82182737668111,225.0,9359.0784,2739.72602739726,25137732.714750044
29,1,0,2079811361.1822646,1971858000.0,1.0,557267134.9270948,2243089.394036377,0.0049731377092708685,376712.3287671233,3515981.735159817,10924657.534246575,101963470.31963465,98786.83529590987,2160992.926788074,0,0,9997839007.073212,5710727134.927094,203460000,20346,29129.743511294215,29577.870000000003,1523.731511294214,1971.858,50.78781437107528,225.0,9464.9184,2739.72602739726,25144457.90712265
30,1,0,2117351956.2516043,1993908000.0,1.0,558819385.7992784,2236858.691314247,0.004990643473916635,376712.3287671233,3515981.735159817,11301369.863013698,105479452.05479446,100443.19174351016,2261436.1185315843,0,0,9997738563.881468,5714519385.799278,205700000,20570,29430.01506201437,29908.620000000003,1515.3030620143657,1993.908,50.75481726625175,224.0,9570.7584,2739.72602739726,25151288.939495254
31,1,0,2155570159.0619454,2015860000.0,1.0,560379968.5147833,2230629.3412181977,0.005051687794638357,376712.3287671233,3515981.735159817,11678082.19178082,108995433.78995427,102111.34842214889,2363547.466953733,0,0,9997636452.533047,5718309968.514783,207930000,20793,29728.939367768868,30237.9,1506.899367768868,2015.86,50.72290212722326,223.0,9676.128,2739.72602739726,25158225.341467857
32,1,0,2194478200.4330134,2037714000.0,1.0,561938871.1854005,2224441.241025295,0.004998067676263602,376712.3287671233,3515981.735159817,12054794.520547943,112511415.52511409,103791.3933098601,2467338.860263593,0,0,9997532661.139736,5722098871.1854,210160000,21016,30026.516842377674,30565.710000000006,1498.5208423776662,2037.714,50.69202722719772,223.0,9781.0272,2739.72602739726,25165266.64264046
33,1,0,2234088531.950829,2059568000.0,1.0,563506080.5449944,2218254.679330292,0.0049915320283766395,376712.3287671233,3515981.735159817,12431506.849315066,116027397.2602739,105484.70433323008,2572823.564596823,0,0,9997427176.435404,5725886080.544994,212380000,21238,30324.17290918303,30893.52,1490.2209091830296,2059.5679999999998,50.662054413519606,222.0,9885.9264,2739.72602739726,25172412.843013063
34,1,0,2274413829.9525414,2081324000.0,1.0,565081584.5747278,2212069.9632084784,0.004955798723116444,376712.3287671233,3515981.735159817,12808219.178082189,119543378.99543372,107190.03419361738,2680013.5987904402,0,0,9997319986.401209,5729671584.574728,214590000,21459,30620.482065050724,31219.86,1481.9460650507228,2081.324,50.63304850124531,221.0,9990.3552,2739.72602739726,25179663.472185668
35,1,0,2315466999.5831847,2102982000.0,1.0,566655371.1685647,2205926.3241822617,0.00499432316692102,376712.3287671233,3515981.735159817,13184931.506849311,123059360.73059353,108907.47009015264,2788921.068880593,0,0,9997211078.93112,5733455371.168565,216800000,21680,30915.44470194846,31544.730000000003,1473.6967019484548,2102.982,50.60497332444454,221.0,10094.313600000001,2739.72602739726,25187018.059758272
36,1,0,2357261178.925661,2124640000.0,1.0,568237426.9092131,2199784.7040788443,0.004969751715896863,376712.3287671233,3515981.735159817,13561643.835616434,126575342.46575335,110638.32327865827,2899559.392159251,0,0,9997100440.607841,5737237426.909213,219000000,21900,31210.484909183222,31869.600000000002,1465.524909183221,2124.64,50.57770186026104,220.0,10198.272,2739.72602739726,25194476.605730876
37,1,0,2399809743.205269,2146200000.0,1.0,569817739.5614202,2193683.8978760345,0.004945172541618656,376712.3287671233,3515981.735159817,13938356.164383557,130091324.20091316,112381.41171996642,3011940.8038792172,0,0,9996988059.196121,5741017739.56142,221200000,22120,31504.17849531914,32193.0,1457.3784953191453,2146.2,50.55129750634711,220.0,10301.76,2739.72602739726,25202038.639703482
38,1,0,2443126309.0701237,2167760000.0,1.0,571406295.6230487,2187585.27789239,0.0049411228175844975,376712.3287671233,3515981.735159817,14315068.49315068,133607305.93607298,114138.00229863229,3126078.8061778494,0,0,9996873921.193823,5744796295.623049,223390000,22339,31797.948682342238,32516.4,1449.3086823422364,2167.7599999999998,50.525639772458966,219.0,10405.248000000001,2739.72602739726,25209704.161676086
39,1,0,2487224738.948839,2189222000.0,1.0,572993082.7305558,2181527.2080480037,0.004871159597985177,376712.3287671233,3515981.735159817,14691780.821917802,137123287.6712328,115906.95641989697,3241985.762597746,0,0,9996758014.237402,5748573082.730556,225580000,22558,32090.37213858203,32838.33,1441.2641385820316,2189.2219999999998,50.50079098884661,219.0,10508.2656,2739.72602739726,25217472.70124869
40,1,0,2532119145.4868655,2210684000.0,1.0,574588087.2979608,2175471.4858051054,0.004877334408971693,376712.3287671233,3515981.735159817,15068493.150684925,140639269.4063926,117689.49652201505,3359675.259119761,0,0,9996640324.740881,5752348087.29796,227760000,22776,32382.871234409024,33160.26,1433.2952344090202,2210.6839999999997,50.47663664459638,218.0,10611.2832,2739.72602739726,25225344.258421294
41,1,0,2577823896.0629034,2232048000.0,1.0,576181296.8343959,2169456.0494546555,0.004854821462756315,376712.3287671233,3515981.735159817,15445205.479452047,144155251.14155242,119484.5274919586,3479159.78661172,0,0,9996520840.213388,5756121296.834396,229940000,22994,32674.02348258843,33480.72,1425.3514825884279,2232.048,50.45323798424447,218.0,10713.8304,2739.72602739726,25233318.3627939
42,1,0,2624353617.3868384,2253412000.0,1.0,577782697.6710731,2163443.1163108717,0.004852620128075801,376712.3287671233,3515981.735159817,15821917.80821917,147671232.87671223,121293.22724989714,3600453.013861617,0,0,9996399546.98614,5759892697.671073,232110000,23211,32965.250417309915,33801.18000000001,1417.482417309905,2253.412,50.430485983549836,217.0,10816.377600000002,2739.72602739726,25241395.014366504
43,1,0,2671723200.1806707,2274678000.0,1.0,579382277.1908016,2157470.2044059243,0.004811867324070337,376712.3287671233,3515981.735159817,16198630.136986293,151187214.61187205,123114.54419846086,3723567.558060078,0,0,9996276432.44194,5763662277.190802,234280000,23428,33255.130380703515,34120.170000000006,1409.6383807035086,2274.678,50.40844079270085,217.0,10918.4544,2739.72602739726,25249573.742739107
44,1,0,2719947803.9439316,2295944000.0,1.0,580990021.6430573,2151499.9456702736,0.004773446738590772,376712.3287671233,3515981.735159817,16575342.465753416,154703196.34703186,124949.61167127747,3848517.1697313553,0,0,9996151482.830269,5767430021.643057,236440000,23644,33545.084085945404,34439.16,1401.8680859454003,2295.944,50.3869984342421,216.0,11020.531200000001,2739.72602739726,25257854.54791171
45,1,0,2769042861.805119,2317112000.0,1.0,582595918.2853673,2145569.4431894976,0.004780768457422532,376712.3287671233,3515981.735159817,16952054.79452054,158219178.08219168,126797.42161710541,3975314.591348461,0,0,9996024685.408651,5771195918.285367,238600000,23860,33833.69068971529,34756.68000000001,1394.1226897152806,2317.112,50.366217963022144,216.0,11122.1376,2739.72602739726,25266236.959484316
46,1,0,2819024085.460701,2338280000.0,1.0,584209953.2865763,2139641.738330396,0.004709810263824703,376712.3287671233,3515981.735159817,17328767.123287663,161735159.8173515,128659.06271797969,4103973.6540664406,0,0,9995896026.345934,5774959953.286576,240750000,24075,34122.37009907932,35074.200000000004,1386.4500990793151,2338.2799999999997,50.34600005456178,215.0,11223.744,2739.72602739726,25274720.97745692
