timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
44,1,0,306671449.20554495,1415708000.0,0.2166205525472378,677970655.7997887,1843737.6150526819,0.003519344344493762,410958.90410958906,3515981.735159817,18082191.78082193,154703196.34703186,15470.195982292396,514732.32806743623,0,0,9999485267.671932,5722270655.799788,144300000,14430,2871.499813159,3156.751501401638,1130.4563117573618,1415.7079999999999,7.061044223400059,-16.0,1010.1604804485243,2739.72602739726,24923328.835281197
45,1,0,306824784.9301477,1414140000.0,0.21696917202691934,682041930.220099,1832731.8961117577,0.003502027219669835,410958.90410958906,3515981.735159817,18493150.68493152,158219178.08219168,15666.218959161537,530398.5470265978,0,0,9999469601.452974,5726181930.2200985,144140000,14414,2861.4744172516307,3158.690884354295,1116.923532897336,1414.1399999999999,7.046451902483556,-16.0,1010.7810829933744,2739.72602739726,24921599.890336797
46,1,0,306978197.32261276,1412572000.0,0.21731861973946304,686123007.2697403,1821830.7603094033,0.0034279960935301975,410958.90410958906,3515981.735159817,18904109.58904111,161735159.8173515,15863.589628131891,546262.1366547297,0,0,9999453737.863346,5730093007.26974,143970000,14397,2851.693220161401,3160.632275593858,1103.632944567543,1412.572,7.032374635016804,-17.0,1011.4023281900345,2739.72602739726,24919871.56663759
47,1,0,307131686.42127407,1410906000.0,0.2176840175187249,690203885.0536788,1811059.0610523582,0.0034107546675179144,410958.90410958906,3515981.735159817,19315068.4931507,165251141.5525113,16062.855331007171,562324.9919857369,0,0,9999437675.008015,5734003885.0536785,143800000,14380,2842.232374511311,3162.591351903692,1090.547022607619,1410.906,7.01949687157368,-17.0,1012.0292326091815,2739.72602739726,24918143.869842805
48,1,0,307285252.2644847,1409240000.0,0.21805033370077823,694284562.2113483,1800414.510181044,0.003383469111786448,410958.90410958906,3515981.735159817,19726027.39726029,168767123.28767112,16263.481599911986,578588.4735856488,0,0,9999421411.526415,5737914562.211349,143630000,14363,2833.0056422358266,3164.552549596031,1077.6930926397952,1409.24,7.0071160099839895,-17.0,1012.6568158707299,2739.72602739726,24916416.80063128
49,1,0,307438894.89061695,1407574000.0,0.21841757157393996,698365037.3799274,1789894.8731592575,0.0033468675572599356,410958.90410958906,3515981.735159817,20136986.30136988,172283105.02283093,16465.47069039252,595053.9442760414,0,0,9999404946.055723,5741825037.379928,143460000,14346,2824.0075778805212,3166.5158741906966,1065.0657036898244,1407.5739999999998,6.99522205503495,-17.0,1013.2850797410229,2739.72602739726,24914690.359683625
50,1,0,307592614.3380622,1405908000.0,0.21878573444212723,702445309.1943351,1779497.9675124951,0.0032847908792403247,410958.90410958906,3515981.735159817,20547945.20547947,175799086.75799075,16668.82486178474,611722.769137826,0,0,9999388277.230862,5745735309.194335,143290000,14329,2815.2328951792274,3168.4813312323486,1052.6595639468792,1405.908,6.98380529117039,-17.0,1013.9140259943516,2739.72602739726,24912964.547682226
51,1,0,307746410.64523125,1404242000.0,0.21915482562495014,706525376.2872274,1769221.6613205366,0.0032526779346395787,410958.90410958906,3515981.735159817,20958904.10958906,179315068.49315056,16873.54637723254,628596.3155150586,0,0,9999371403.684484,5749645376.287228,143120000,14312,2806.6764615096636,3170.4489262906263,1040.4695352190377,1404.242,6.97285627341767,-17.0,1014.5436564130003,2739.72602739726,24911239.365311243
52,1,0,307900283.8505539,1402576000.0,0.21952484845780468,710605237.2889931,1759063.8717621053,0.0032234947645632295,410958.90410958906,3515981.735159817,21369863.01369865,182831050.22831038,17079.637503706177,645675.9530187647,0,0,9999354324.046982,5753555237.288993,142950000,14295,2798.333292573103,3172.418664960298,1028.4906276128047,1402.576,6.9623658186546065,-17.0,1015.1739727872954,2739.72602739726,24909514.813256633
53,1,0,308054233.99247915,1400910000.0,0.21989580629196676,714694890.8277506,1748998.0914125072,0.003167281519983126,410958.90410958906,3515981.735159817,21780821.91780824,186347031.9634702,17287.10051202072,662963.0535307855,0,0,9999337036.946468,5757464890.82775,142770000,14277,2790.1985472877905,3174.3905528614096,1016.7179944263808,1400.9099999999999,6.952324997202108,-18.0,1015.804976915651,2739.72602739726,24907790.89220615
