timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
223,1,0,18633739957.411495,4657000000.0,1.0,981611152.7810628,1273416.6644893836,0.0016769764045123296,376712.3287671233,3515981.735159817,84006849.31506822,784063926.9406428,870511.428126399,66109623.47466919,0,0,9933890376.525331,6401961152.781063,470350000,47035,79655.89500488415,83826.0,486.8950048841446,4657.0,61.6349889926669,465.0,26824.32,2739.72602739726,26630604.79430158
224,1,0,18970078963.642773,4703500000.0,1.0,979977547.1049355,1275539.4281152755,0.0016843884844190977,376712.3287671233,3515981.735159817,84383561.64383534,787579908.6758027,876299.7400543782,66985923.214723565,0,0,9933014076.785276,6404977547.104936,475000000,47500,80448.01088105554,84663.0,488.51088105554646,4703.5,61.629892536589296,465.0,27092.16,2739.72602739726,26654957.228274185
225,1,0,19312488888.936523,4750000000.0,1.0,978338216.006791,1277676.7579437613,0.0017097764223309028,376712.3287671233,3515981.735159817,84760273.97260246,791095890.4109626,882025.1620716332,67867948.3767952,0,0,9932132051.623205,6407988216.006791,479650000,47965,81240.1406035377,85500.0,490.14060353770014,4750.0,61.62483333692934,465.0,27360.0,2739.72602739726,26679577.50224679
226,1,0,19661079313.381824,4796500000.0,1.0,976693222.3715886,1279828.6825056623,0.0016987498618515728,376712.3287671233,3515981.735159817,85136986.30136958,794611872.1461225,887687.6991294668,68755636.07592466,0,0,9931244363.924076,6410993222.371589,484300000,48430,82032.28424989917,86337.0,491.78424989917,4796.5,61.61980960621128,465.0,27627.84,2739.72602739726,26704465.616219394
227,1,0,20015961794.988365,4843000000.0,1.0,975042629.0735083,1281995.2304934587,0.0017059391994069747,376712.3287671233,3515981.735159817,85513698.6301367,798127853.8812823,893287.3620073666,69648923.43793203,0,0,9930351076.562067,6413992629.073508,488950000,48895,82824.44189836066,87174.0,493.4418983606576,4843.0,61.614819620526575,465.0,27895.68,2739.72602739726,26729621.570191998
228,1,0,20377249905.3879,4889500000.0,1.0,973386498.9701684,1284176.430762627,0.001702846115536244,376712.3287671233,3515981.735159817,85890410.95890382,801643835.6164422,898824.1672669547,70547747.60519898,0,0,9929452252.3948,6416986498.970168,493600000,49360,83616.61362779955,88011.0,495.1136277995576,4889.5,61.60986171646243,465.0,28163.52,2739.72602739726,26755045.364164602
229,1,0,20745059266.18015,4936000000.0,1.0,971724894.8968902,1286372.3123329862,0.0017197599145707205,376712.3287671233,3515981.735159817,86267123.28767094,805159817.3516021,904298.1372052246,71452045.74240421,0,0,9928547954.257595,6419974894.896891,498250000,49825,84408.79951775455,88848.0,496.79951775455874,4936.0,61.60493428820366,465.0,28431.36,2739.72602739726,26780736.998137206
230,1,0,21119507585.9347,4982500000.0,1.0,970057879.6610101,1288582.9043900527,0.0017260350255005144,376712.3287671233,3515981.735159817,86643835.61643806,808675799.086762,909709.2998070896,72361755.0422113,0,0,9927638244.957788,6422957879.661011,502900000,50290,85200.99964843028,89685.0,498.4996484302884,4982.5,61.60003578479635,465.0,28699.2,2739.72602739726,26806696.47210981
231,1,0,21500714697.86082,5029000000.0,1.0,968385516.03624,1290808.2362864069,0.00171164385496044,376712.3287671233,3515981.735159817,87020547.94520518,812191780.8219218,915057.6886972559,73276812.73090854,0,0,9926723187.26909,6425935516.03624,507550000,50755,85993.214100702,90522.0,500.21410070200136,5029.0,61.595164707563065,465.0,28967.039999999997,2739.72602739726,26832923.786082413
232,1,0,21888802598.157207,5075500000.0,1.0,966707866.7570755,1293048.337543067,0.0017339077661994095,376712.3287671233,3515981.735159817,87397260.2739723,815707762.5570817,920343.3430914426,74197156.07399999,0,0,9925802843.926,6428907866.757075,512200000,51220,86785.44295612031,91359.0,501.9429561203151,5075.5,61.59031960765978,465.0,29234.879999999997,2739.72602739726,26859418.940055016
